Bus ID,Current Stop,Next Stop,Latitude,Longitude,Passengers,Estimated Time,Date,Time
5,kaliland,Gazi,35.13043433333333,33.917930166666665,75,0:00:42,2025-01-17,15:29:56
5,kaliland,Gazi,35.13044516666667,33.91783916666667,75,0:00:42,2025-01-17,15:29:57
5,kaliland,Gazi,35.130456833333334,33.91776733333333,75,0:00:43,2025-01-17,15:29:59
5,kaliland,Gazi,35.13044933333333,33.91775833333333,75,0:00:43,2025-01-17,15:30:00
5,kaliland,Gazi,35.130434,33.917752666666665,75,0:00:43,2025-01-17,15:30:02
5,kaliland,Gazi,35.130428333333334,33.91775,75,0:00:43,2025-01-17,15:30:04
5,kaliland,Gazi,35.130417666666666,33.91774483333333,75,0:00:43,2025-01-17,15:30:05
5,kaliland,Gazi,35.130418666666664,33.91774366666667,75,0:00:43,2025-01-17,15:30:07
5,kaliland,Gazi,35.130427,33.917756,75,0:00:43,2025-01-17,15:30:08
5,kaliland,Gazi,35.1304215,33.91776466666666,75,0:00:43,2025-01-17,15:30:10
5,kaliland,Gazi,35.130425,33.91778816666667,75,0:00:42,2025-01-17,15:30:12
5,kaliland,Gazi,35.13042933333333,33.917797,75,0:00:42,2025-01-17,15:30:13
5,kaliland,Gazi,35.130443,33.91781783333333,75,0:00:42,2025-01-17,15:30:15
5,kaliland,Gazi,35.13044683333333,33.917833333333334,75,0:00:42,2025-01-17,15:30:16
5,kaliland,Gazi,35.13046083333333,33.917850333333334,75,0:00:42,2025-01-17,15:30:18
5,kaliland,Gazi,35.13045116666667,33.917852,75,0:00:42,2025-01-17,15:30:20
5,kaliland,Gazi,35.130464,33.9178645,75,0:00:42,2025-01-17,15:30:21
5,kaliland,Gazi,35.130463,33.917857833333336,75,0:00:42,2025-01-17,15:30:23
5,kaliland,Gazi,35.13048,33.91786283333333,75,0:00:42,2025-01-17,15:30:25
5,kaliland,Gazi,35.13048583333333,33.91786466666667,75,0:00:42,2025-01-17,15:30:26
5,kaliland,Gazi,35.130496666666666,33.917874833333336,75,0:00:42,2025-01-17,15:30:28
5,kaliland,Gazi,35.130494666666664,33.91787466666667,75,0:00:42,2025-01-17,15:30:29
5,kaliland,Gazi,35.13050033333333,33.9178805,75,0:00:42,2025-01-17,15:30:31
5,kaliland,Gazi,35.130502666666665,33.917882,75,0:00:42,2025-01-17,15:30:32
5,kaliland,Gazi,35.13050466666667,33.9178805,75,0:00:42,2025-01-17,15:30:34
5,kaliland,Gazi,35.1305105,33.917883333333336,75,0:00:42,2025-01-17,15:30:36
5,kaliland,Gazi,35.130503,33.917883833333335,75,0:00:42,2025-01-17,15:30:37
